y,x,mass,size,ecc,signal,raw_mass,ep
121.9664932253108,74.21268682776925,1025.2983065164726,1.2428240734748441,0.20213281846003306,164.00261534427653,16209.0,0.038515546669521374
126.82270943409048,61.991632829887365,1053.744999648451,1.1853864033430737,0.336912855750548,192.87896274634159,14624.0,0.04625997781111128
135.03813945958674,53.02346647436275,1216.4228476599608,1.1652669982682913,0.45660472626264065,236.46201776824327,13966.0,0.05047316359321278
137.6683082799541,74.4170556109913,834.2543255486255,1.190559172591882,0.6146875272373238,175.39740463219619,12992.0,0.05833800200399096
139.09432465565732,82.97356706897342,1365.3786124205824,1.104265595598082,0.1629144581549475,291.9232231319119,16578.0,0.03707073129117056
140.33659765607186,90.84306169911989,785.1573740606135,1.1129136401745512,0.29518384322510943,161.442591985011,13154.0,0.05686424919948831
143.23523025881923,39.11753903594655,882.2502879695409,1.1534023330366765,0.12396218015713445,145.65279755933128,13052.0,0.05778334531811227
146.66342822714265,57.51097411400168,831.9717872387909,1.081969607549766,0.3087573163917881,180.36528213007162,14809.0,0.04519919465546581
151.9606145551669,30.955810242034847,1082.4870800911142,1.058589741040069,0.4224522901798299,250.33627023978724,14266.0,0.04846086816249509
153.84853948791923,39.27269049105926,1017.6808943530635,1.065807226936268,0.4477640414542812,256.4946481110274,15334.0,0.04243760208234492
154.2390045390515,125.77452833596205,743.4540564703403,1.067149609138264,0.12330831102781088,170.5637940937228,12915.0,0.05906560707604027
156.53197055753617,54.710672215369186,1320.6677149397035,1.1679700063907643,0.35725425105381764,259.9497845329732,18507.0,0.03099295001961273
164.68487877537103,84.0252409238555,997.5677038346382,1.0900946951419628,0.33823045863730483,195.78808020005243,15628.0,0.04103363499385716
165.6832170560426,36.53916326249598,780.0731318645896,1.2088643846489808,0.1773031360198294,159.65236585965047,14023.0,0.05007806842268539
165.73996499745948,64.07814599446733,792.7568839627688,1.1723156327827506,0.4732486890611886,140.95345398025992,13787.0,0.05175546022647985
167.58583081570998,126.84588116817724,888.8472712414944,1.139632102612565,0.15942252572291254,155.49009011818728,13659.0,0.05271310291096634
169.312485035141,90.02329118916052,1906.5818723783186,1.2122990025917053,0.16237096340035576,295.727453648303,21116.0,0.0253677527135173
169.3921299970759,138.3653703162204,1071.4055803751326,1.227832812627627,0.24755766274993232,208.85673091518416,14758.0,0.04548673874350341
173.32132204951623,101.22050728679163,738.2713518374217,1.042833698044865,0.2169110032270681,180.87549657579936,14638.0,0.04617796399763074
177.55728028533395,40.88021500514907,712.7427272897808,1.2719921311132572,0.1857154571277907,128.35921318834872,14309.0,0.04818551194148826
181.022334853524,98.91518132754466,1797.852488654548,1.1485860851591445,0.41750252481479755,358.61809743221784,20551.0,0.02640562935025828
181.8396444154467,29.23629246013946,1097.542881805396,1.017880353629511,0.5045229137522002,286.69576284585924,16044.0,0.03919868760007245
188.1805163261493,139.92007825121718,814.4544246021383,1.15686067048241,0.432180339853647,157.78157955864876,13074.0,0.057582604616806816
191.7795870170764,27.726105122926,1478.189711710175,1.2210409574378847,0.43915663254029846,238.79826286183874,17394.0,0.03423110613578745
197.71307679493586,24.22061191626409,806.0045572904367,1.2183422430045898,0.17914880502199693,121.33257564630871,14191.0,0.04894874793261414
200.640847928886,92.17137174517484,882.0981187488852,1.303438826076672,0.1301113568103586,143.48662394764506,16734.0,0.036492006266490594
202.54254730444745,97.92733221362485,921.9933079525442,1.220518475711419,0.16525628844731113,180.41898891383244,16691.0,0.036649714935664456
206.81877288135593,114.66504406779661,1320.2917674533778,1.2228807334059988,0.060800057604372605,202.48352590890073,16363.0,0.03789908750910228
208.19784729364073,124.56927900312522,896.4825856661569,1.140517341777603,0.37947181228734306,169.23902676095602,14638.0,0.04617796399763074
211.16751055670878,130.9050510537309,1384.2117912593749,1.1296219762938913,0.3988006927449704,272.85731489682246,16504.0,0.03735172220303384
213.81504739906646,44.298313363168276,744.053782222336,1.2238359405231578,0.5651873546918266,145.0172672848283,14533.0,0.04680025143818566
215.29332309735247,29.536413810274713,862.8173833787524,1.2195413491006177,0.3327530166021069,155.76757516761816,14896.0,0.04471697914419561
217.63465637596096,38.9550657143723,886.0634696165587,1.3654373947236753,0.2807432825880409,133.08541015930047,17202.0,0.03485939708385328
219.17648715748376,79.931729301637,1366.4527480957986,1.173934493704907,0.14941018220025842,230.91231677962568,16901.0,0.035892170030367994
222.88476412146682,48.32283072352989,988.3569904196584,1.251952657631096,0.1745684346052631,151.9543935206003,15904.0,0.039797616675455
227.56816890239872,79.122731778233,1354.5745977540316,1.196395387934716,0.12530694082572308,229.22055309115999,18196.0,0.03183442077461579
228.7793825342123,113.93256209692412,1251.9230317258598,1.069792820468605,0.15164395261865976,270.6195322401218,16953.0,0.03570940025172851
230.1328314826169,91.24180802506983,1576.7237576500174,1.1563267430369117,0.30518122856240104,296.87319836853374,17622.0,0.033513810223772166
236.80413831385724,69.3736445682238,935.2767858027192,1.2644146240064305,0.06561606252195794,148.2217720492236,14181.0,0.04901454178315618
374.16730288212364,277.24538387002275,1986.1216191280862,1.1295453230066654,0.17740989757675882,394.6195448132177,18522.0,0.030953487706776372
375.2546221335241,286.4655552208457,950.8607042239825,1.1943332139248024,0.20598185396498353,177.67994294203083,12823.0,0.05995911097882076
378.80009791308504,268.9260983912652,786.2046563439494,1.2330159570712058,0.016559470489022385,130.45377775502052,13611.0,0.05308141936040624
379.2404797124659,301.0469382266287,1464.3870682836455,1.1769635066056074,0.09870505485243965,282.6677540637981,16128.0,0.03884790568632619
379.7578213442291,259.1973085429396,1193.9465586560596,1.2130322807599807,0.3383998691690763,201.04239387798552,16172.0,0.03866665666138003
382.95882216477764,295.2239179425996,1080.365662132562,1.1002931091737846,0.47546127674679234,225.7654166692142,14556.0,0.04666251054557095
387.779317039537,249.28742764864913,986.6473244699391,1.1716683740717422,0.22545027284369118,161.56790781378623,13865.0,0.05118877191173907
388.74689209869814,321.41742311481937,1707.9115281164359,1.2322490692227115,0.13874128417858583,331.78260781306375,20387.0,0.026722983427905102
389.82120007021496,312.0979558977525,1478.7894374621708,1.179476075497666,0.2465877966851273,261.0955292532039,18555.0,0.03086702336281106
390.8121384190665,275.99387229549944,1254.7963446570634,1.169906989975728,0.4082534459153608,212.1238935939671,17934.0,0.03257960355115333
392.2849890805079,256.0777442068712,1389.4571538066812,1.2332980372364704,0.5283949691714934,254.59700841814524,15913.0,0.03975856415796594
394.05071839507275,292.50230223093604,903.9657308701638,1.1765709006501484,0.41434599327142635,202.7699620889584,12975.0,0.05849709591128148
395.3665183810869,244.01759046474527,1273.6832302796167,1.1000046958064835,0.19689978563330784,281.7368364786106,18349.0,0.03141481480652782
396.8872831684108,284.8533613345673,754.4191914881735,1.1523914178457504,0.3461828952182729,149.51968599011,13363.0,0.055069453053933
397.03780093350804,339.17012979037014,874.489657716103,1.0630411571531493,0.37470342986322813,190.60537556713373,15055.0,0.04386176581166386
400.048533462972,254.68726030357047,1325.6982503519664,1.3141084850844507,0.17961608445977653,174.64550965954476,19585.0,0.028391646517360262
399.7243406179352,329.33021100226074,1187.8150341766998,1.2322194335747496,0.11246990049123748,215.78490602032934,17907.0,0.032658384830882105
404.0456572047303,231.57564595231523,1686.4288146121098,1.2803957106852017,0.08097245276083202,260.594265938103,20184.0,0.02712653031132495
404.6850825113922,278.1633987316922,1504.667156104257,1.1076996599114555,0.1951496617331053,288.36962427307134,18496.0,0.031021953058641076
405.9499054478007,322.1666944406205,1235.4260979806627,1.1747795906915703,0.474553009248906,232.30869315740688,17931.0,0.03258833825198988
405.99658362477413,344.97159913331956,995.6253084886221,1.1533514802371305,0.29231801531634943,172.96269710170588,16003.0,0.03937221337123365
408.7931313989817,222.00301406300414,1137.4291198784283,1.1157343357745255,0.3722210835754333,250.81963129363456,14833.0,0.04506513398880788
411.3790314124362,245.81294845484368,1195.1012545069173,1.2388907449301094,0.4527728278109291,205.1957184888219,16904.0,0.035881574779698985
411.9510881335414,327.85744589874446,1611.9106521439785,1.2159089048418676,0.1283906593108444,247.97317175431135,21924.0,0.02401772114467269
416.84696105630906,264.9026022400329,2787.596904321361,1.0858133821154208,0.2630256502583435,586.6123456275059,25242.0,0.019710276816112367
418.0842810165811,336.86704612638096,2316.454143779608,1.1454135941917873,0.27583898708174126,425.85003957013186,24909.0,0.02007155077244833
419.8443202448132,355.44581490428374,1819.3799578120081,1.2394881411590735,0.11587879691106348,331.71994989867613,22399.0,0.02328910795066152
423.7607029000695,259.0777580444111,1622.893689423065,1.1790590050744656,0.204926677158522,289.9450232633886,20122.0,0.02725222201858096
429.69349231897445,230.76511204868618,939.8597646836421,1.1685700075035237,0.26306484937523694,177.67994294203083,15264.0,0.04278615676688591
430.37447212248617,346.1476196677395,962.3002491650361,1.1493337774603323,0.33551180068596603,179.46121793676454,15112.0,0.043563091118937844
432.2781064162754,358.0136228482003,1143.9544941053673,1.1312774780726285,0.34513750876132854,236.32775080884122,18792.0,0.030259965217458103
433.49926759783625,266.7971995709392,776.0719764744089,1.0940428135399396,0.32104685210250555,183.7577606376298,14055.0,0.04985895976892061
435.2607808719579,226.1977797808245,943.4044124118559,1.0852464493287388,0.2584544406688674,231.0555348696545,14786.0,0.04532842005516827
439.15897339858157,236.96611922190647,1099.315205669503,1.0793963724550373,0.3721944343070916,231.94169680170796,16332.0,0.038021588463962204
438.5766090609841,352.04974445599447,1653.3096312929404,1.229452569613249,0.15728404292338438,291.06391459173886,19657.0,0.028233374320176478
439.91450894085284,328.61670426409904,813.4339957106828,1.143160993209683,0.1749531490957067,167.3950938518347,15538.0,0.041453453899079354
441.11040481565084,249.68548382242287,1487.0065753775755,1.1068049991960178,0.4274168287293024,336.0970527751826,17592.0,0.03360646903301205
443.08179605867736,335.33487628058947,1051.9726757843441,1.1683348392418285,0.5001042440530101,208.80302413142334,16795.0,0.03627059433657111
446.24074481285436,228.34561860932666,2279.5665344665545,1.2395098330624494,0.1629790252084546,417.0510781639849,24945.0,0.02003185690565568
446.38598296717225,245.26171939087504,1200.2929102704627,1.20421736178008,0.23552391239942386,206.74426408725876,16218.0,0.03847896860109448
447.3793131760987,361.68776813022146,872.1444614918807,1.1574703748155506,0.33235657755323267,168.98839510340557,13541.0,0.05362786866015423
450.40871296311104,355.6955819568589,1119.5895165392108,1.276407211515731,0.17862107320016862,186.6579269607138,15766.0,0.040406175645206606
451.3151769053186,254.42674121005155,1213.603241512518,1.2046235021740617,0.2288476811767722,221.06607309014285,16734.0,0.036492006266490594
452.2835210462196,283.61094950399047,720.0468498812517,1.1648351616132808,0.17710971506074405,173.0253550160935,14540.0,0.046758244290698615
457.3428669249253,313.8546121998694,1411.7991758511803,1.2221602272959033,0.09046581124539022,275.4441916479684,16701.0,0.036612916979184625
456.78274323191476,326.35035011588343,726.0799119237165,1.1849733924962655,0.12708352523439023,139.69134456188078,14224.0,0.04873287592104337
457.7173976371581,248.62533311754868,829.6355421451954,1.1918380607250858,0.06154542493601704,160.53852779170393,13908.0,0.050881641340242104
458.17122598961953,344.09069602377747,1210.6762217975536,1.2657746709500481,0.1137185275287205,211.085562441258,17130.0,0.03510099353289902
460.1672236790238,277.7731417210825,1044.543237364098,1.2294517393311004,0.27074430878192307,158.17542930622807,17325.0,0.034454274123832285
460.3087887194889,289.9889791035659,703.3619423928917,1.0732897687673115,0.18261657794394176,165.7122812939958,15195.0,0.043135381327873173
464.14844554123937,303.9653083495579,1443.6204452294635,1.2020900130849297,0.45919330045037793,245.08195656185413,18322.0,0.0314880572634238
463.9114997129855,341.62983452992023,1075.9527547335483,1.2139873202989298,0.15470439315456302,186.85485183450348,18162.0,0.03192919332882856
466.7496463213796,253.73363465542633,1233.7969922065847,1.128473937170802,0.28152910142754356,242.5398354638422,16406.0,0.03773046786458748
466.9392407511605,315.27334189056126,1018.1374020150305,1.2814890147049238,0.027943022332986487,161.52315216065222,15806.0,0.04022787471979166
467.7911981366529,328.80070989958875,1606.3878045472413,1.2578646726843508,0.08451961966017571,237.87629640727806,19451.0,0.028690982947229788
469.42432660406007,279.81648765675084,795.8897796821498,1.199664426640275,0.13653359327131168,162.4988253989737,14683.0,0.045916306603814974
469.23268851164624,501.8578168180024,906.9285551076355,1.0759088923926456,0.2905769406153292,197.17550544720683,12582.0,0.06243314821611347
470.76278233778686,307.91349829249293,747.0166064598077,1.169285186489113,0.46426649350125904,142.69892445248644,13105.0,0.05730209852601598
472.68163567202026,291.1868366676059,762.4215022685349,1.2341842502622447,0.43034880411293347,143.35235698824303,14153.0,0.04919970907831863
474.959209702479,471.3014980404888,771.9992120392137,1.2099915262272416,0.5830429549219691,155.80337969012538,13166.0,0.05675803888220915
474.8847667049889,493.17879917414876,2250.1083635737473,1.1059345430881142,0.2122416048179081,448.4874489253155,20971.0,0.025626248699702217
476.08135899457073,298.9978035019972,1010.6453056803967,1.1179636805234592,0.4647850992831949,235.67431827308462,13942.0,0.05064139077216353
476.353394186117,484.13765142041854,1624.9076938140956,1.181409562027436,0.0333431862319271,296.3361305309256,17744.0,0.03314220331166811
475.74007827766985,509.0992642784781,1616.9232852949879,1.1706155840214325,0.1585586199280436,277.06434629141967,17283.0,0.03459154586278821
487.7642267910163,502.491649776754,1196.8467249791436,1.1927172324727575,0.10432411912483672,214.2990183362801,15350.0,0.042358728330077866
488.06057190133924,525.7493458813796,865.5295759586736,1.2614807072016263,0.2668904324677783,140.61331101644143,13837.0,0.05139076503958175
496.86824193042935,486.8759260419931,714.0764457531743,1.0905882076527615,0.2569375362451159,173.31179119615118,13664.0,0.05267503034483328
499.05922408895384,434.0003489976463,1102.8688045283436,1.2278324141763677,0.3278523360010248,165.14836006450724,15296.0,0.04262610969822132
500.3173303150157,204.22001500680392,1407.6727046322244,1.2829820377874126,0.28500269743517165,198.9478293113137,16280.0,0.038228861944208624
502.1746751371643,447.92432572913657,1549.8882680308634,1.1474940996075458,0.3895571297495623,300.8833048893413,18544.0,0.030895791088256
504.4718712196524,187.78040746906854,747.3388471623726,1.183537814669409,0.17219465270431883,148.39184353113285,12654.0,0.061672890555579424
510.560356950476,198.72373043755988,1877.741329498761,1.225695175520746,0.34242414042296576,337.6276961123658,20214.0,0.02706612704996534
514.9437253438533,239.3317482318655,1259.2898122317183,1.1988580177031907,0.3581811268467932,211.92696872017743,14489.0,0.04706603446373696
515.0972765059868,504.18746510329424,1154.2661965874438,1.2129872927377259,0.3049082948279241,209.2774340546439,16674.0,0.0367124415084647
516.218232375552,528.0153426748814,820.8634341309289,1.1903781599004422,0.14546675372421042,154.95302228057915,12449.0,0.06388795265165283
516.9679010757825,514.2419362247476,974.3395198580856,1.2919286943247128,0.27075131912028955,159.66131699027727,15084.0,0.04370929850947297
522.1793908838358,211.94146517131392,869.9603856189409,1.0480482745173028,0.2739116973683351,181.49312458904873,14905.0,0.04466768138877672
521.8717721494243,223.016876372427,1373.7210661647623,1.080382318638767,0.2434810468766962,305.8422312565899,15336.0,0.042427726803550316
523.0740614489592,181.60055904008726,787.7711042036398,1.0978613383417852,0.23816346756653192,161.7827349488295,12839.0,0.059801782238889434
523.0568856082133,531.0121827742757,822.170299202442,1.2277169783340636,0.3191743453344021,147.63994855848145,13786.0,0.05176280693421409
524.7788417337374,389.76202014850367,1148.8507625582283,1.2102065417851928,0.3485169627913017,193.88148937654347,15609.0,0.04112155381941862
528.1806427104145,514.9298571441972,1908.5779745080956,1.2352837852683825,0.44774216071629785,320.8264239258574,22141.0,0.023679283350323713
530.1136613386614,449.2308816183816,716.8065405943491,1.2402114237598263,0.24299980195455065,141.37415711971965,12610.0,0.06213527581489863
532.007545393937,521.8130122749911,1141.2243992641925,1.1347088693601701,0.24667179950872134,212.1328447245939,15314.0,0.0425366082977527
532.9847787359492,226.90012769781336,1135.5583335774265,1.1762878488585047,0.06706572482574014,205.71488406517645,14313.0,0.04816005640670903
532.8617321307911,391.044111166603,1218.7501416229295,1.1097557924416437,0.3631236340084,250.935995991783,14979.0,0.04426642830715793
535.2183319632314,233.6427770719677,718.6504735034704,1.1797190513345575,0.09243519245731731,132.0381278759646,12859.0,0.05960627857507749
535.1798217892949,500.04622572529775,722.2756814073255,1.239127780834417,0.09534238275234362,131.66218038963888,14312.0,0.04816641776862726
536.8775464244494,187.32573589438027,953.9309420289758,1.2262743064227208,0.22196736033824482,146.15406087443222,15201.0,0.043104787827254576
541.982024840474,256.9614573837739,1256.8819580931083,1.091357341921809,0.2719519795350227,247.7493934886413,15357.0,0.042324313182009125
543.9628066585673,512.0625999104802,1259.8805868530874,1.2614362357081457,0.4740706083297267,195.3763281912195,16091.0,0.03900164005696632
544.8316063602962,201.94119637138968,1137.6976537972323,1.169719017002201,0.3087645529586911,194.7139445248361,16254.0,0.03833334845918109
544.8343795295871,238.81004463899012,1550.040437251519,1.1826403970289026,0.13921760383442117,274.85341702659946,17721.0,0.033211628674219985
548.6709025683128,158.02325581395348,1003.0457957782414,1.177162253516587,0.21869384641429712,190.7485936571626,16942.0,0.03574790769096071
549.0113395389827,187.2980570625981,1300.0980167593111,1.1168232663974236,0.452870864314169,301.9216360420504,16424.0,0.03766032757437185
550.3897603052828,410.56388281591603,1125.9179658923601,1.164120906689567,0.34465575305805374,226.4457025968512,15327.0,0.0424722017893883
550.1281591630423,483.70009012186046,913.7672189065127,1.063143954312583,0.32382146788319766,201.14085631488035,14956.0,0.04439036783323444
550.8385137392099,150.70621121288303,2036.5970447326258,1.1275910039532684,0.36312222561056123,399.97232092804563,19005.0,0.029734400759152933
554.589175705172,510.9127584085489,1062.1322090457652,1.1815031689867745,0.11842240391231143,209.85925754538604,15401.0,0.042109263398375986
557.6985022646027,138.35825931166124,1069.1856999796855,1.200872873158628,0.37521625485706955,216.80533491178483,17302.0,0.03452931149817297
558.3322534421532,247.78675560935233,2011.4443676713108,1.1738959201385917,0.2750311877278415,369.0730180043232,19379.0,0.028854442149749908
558.0528249973544,515.8244201371853,930.4431752642458,1.1222348444126273,0.32231056450353485,188.23332595103105,13943.0,0.05063435892035626
559.198754430493,159.56589554658586,800.5622698693406,1.1924182145478388,0.5100556722588139,171.81695238147518,14743.0,0.0455720081018572
558.984001257044,495.58141860282404,1253.2567501892534,1.1040723037523692,0.2177898430263704,249.43220604648016,15467.0,0.04179075523385157
564.9010740382076,137.20917334272383,1016.758927898503,1.2326121400248322,0.1590293769717602,198.41076147370558,15813.0,0.04019683371692995
564.900032232813,151.1286918082608,971.958519111356,1.1430412333068911,0.07097071878880692,191.25880810289033,15310.0,0.04255646500187464
565.8555196276933,462.0708853363956,888.6055907145707,1.2938665460336825,0.17043625258417258,133.9178653075931,14680.0,0.04593365814300184
566.829917346515,251.6897815108039,1336.3859003203688,1.1566073776914487,0.28953270516370694,231.74477192791832,14959.0,0.044374162463761295
570.0788787685525,232.61725314394337,1445.6165473592405,1.1340868692107506,0.26720516164351193,262.03539796901816,19090.0,0.029529729737201246
572.1150262301417,469.98351142088603,1204.625257493835,1.2601148959682336,0.3964671568919535,166.63424774855648,16769.0,0.03636463724442263
574.7346877763007,238.18062985414505,1407.2161969702574,1.1776538554864096,0.06799448156959512,249.68283770403065,16542.0,0.037206899556712025
576.1145669835131,223.4861311668906,712.8590919879292,1.1491011513222258,0.18623055510437567,159.13320028329593,14122.0,0.04940635450986069
579.174297721743,467.2303170001979,768.8931697117132,1.012765009759802,0.2597897384627332,199.09104740134256,14278.0,0.048383708493007084
579.9140416767627,484.01983886600436,886.5915863235401,1.2300709202905133,0.1408842031209577,137.09551668010803,13641.0,0.052850621038728084
580.4581243924102,140.7791905331403,1279.8595104121107,1.2054413418917895,0.09423609943673748,242.10123006312887,18138.0,0.031996432060141446
584.835026436167,214.87845303867402,1054.7206728867725,1.1353893508892536,0.45586607284115904,206.9322378304216,15638.0,0.04098751276085569
584.9350891345597,244.92318180268825,787.8158598567738,1.166084762250536,0.3014632442976785,148.1501630042092,12894.0,0.05926720552519542
586.0780120136205,207.21391131346368,935.8228047709541,1.147940728093562,0.17366377605762057,186.9712165326519,16055.0,0.03915239183346525
587.3264122708567,167.13336035249617,861.3493979559569,1.1242812800738284,0.3356770377676367,157.52199677047147,13916.0,0.050824906940927686
588.0300970377564,153.92296122140525,1225.9199972549984,1.1401526910511552,0.41809824908343235,225.7206610160802,17221.0,0.034796196074917025
590.0854338410738,145.3450939150298,791.5574324587773,1.0939410574272228,0.43547390772359507,190.1667701664204,16079.0,0.03905176149395427
594.0957127471872,211.16107559405145,781.2725833685812,1.2053391682357548,0.45636314123178234,146.38679027072908,13759.0,0.05196195948459146
601.9837613006154,157.08145306287827,1413.8847892872254,1.1482761313786836,0.4074511701247748,254.51644824250403,17542.0,0.033762044241962066
602.9008134461025,201.46400905026127,830.7991891266797,1.1033293071358687,0.23353053259302023,171.75429446708753,13250.0,0.056025532471883036
602.894009854104,208.5478605101574,841.1466961312635,1.1166160796276743,0.18964412987640863,173.97417486253457,13900.0,0.050938502543099146
604.148767472316,171.5611542196367,1004.7554617279607,1.2724268556873575,0.13686606210919794,142.82424028126167,14228.0,0.04870683893277903
606.7609361287177,196.08565577766942,917.9384457786026,1.198878071338623,0.21963097774355828,174.52019383076953,13199.0,0.05646799583136537
